354,60.5007
355,59.0181
356,52.8511
357,50.0848
358,43.0888
359,39.7204
360,39.9267
361,33.4827
362,34.9407
363,67.9441
364,66.8459
365,62.617
366,61.9676
367,57.2345
368,55.3104
369,56.2786
370,44.2993
371,45.378
372,39.094
373,37.6628
374,67.1693
375,65.7687
376,63.4215
377,61.9966
378,64.4079
379,59.6799
380,54.9436
381,53.9897
382,41.4256
383,36.766
384,21.1477
385,19.3684
386,64.2271
387,64.4888
388,64.353
389,57.3845
390,63.0952
391,57.6782
392,52.6278
393,49.5514
394,47.7689
395,38.9519
396,38.971
397,63.2464
398,63.2578
399,66.0993
400,68.3569
401,60.2226
402,59.8319
403,56.2792
404,53.2123
405,52.216
406,45.2489
407,43.4799
408,64.0715
443,64.7597
444,68.6289
445,60.5625
446,62.6227
447,55.1883
448,52.8796
449,52.5594
450,46.7448
451,32.3491
452,22.9176
453,18.3738
454,70.2035
455,69.8406
456,64.1397
457,60.6958
458,59.697
459,52.104
460,51.2807
461,42.8687
462,39.4341
463,38.9
464,32.9582
465,70.6374
466,72.2528
467,68.9017
468,66.9214
469,60.9125
470,54.5566
471,50.0954
472,47.9936
473,45.6364
474,42.2227
475,33.9484
476,67.9938
477,65.5021
478,61.1351
479,59.5459
480,62.5072
481,59.4984
482,53.441
483,55.3611
484,45.7146
485,31.1026
486,24.2358
487,18.6872
488,67.5519
489,70.7007
490,70.1548
491,66.6812
492,60.8366
493,58.6092
494,50.9237
495,41.647
496,41.6784
497,34.3564
498,30.9636
499,71.1359
500,63.7941
501,65.6023
502,62.5639
503,58.4709
504,58.8571
505,50.5253
506,50.3359
507,37.7031
508,34.6937
509,28.618
510,72.7853
511,73.4598
512,69.0675
513,66.3949
514,67.5743
515,66.9279
516,61.0619
517,58.4844
518,50.2333
519,28.9362
520,18.155
521,17.301
522,70.9556
523,69.7862
524,68.586
525,59.9938
526,62.2671
527,54.5342
528,49.7113
529,39.8786
530,35.9568
531,30.2994
532,28.3294
533,73.8813
534,71.7855
535,68.3857
536,64.8663
537,63.7141
538,51.8041
539,46.8592
540,43.3661
541,36.188
542,29.6768
543,31.8085
544,74.0412
